asset_id,maintenance_date,cost_usd,failure_type,downtime_hours
REF001383,2020-05-18,185304.11,Valve Leak,42
WEL002837,2024-01-05,174840.69,Electrical Fault,17
WEL002564,2024-08-22,67842.6,Corrosion,39
WEL001083,2020-05-22,15051.11,Corrosion,47
PIP000733,2020-08-28,120141.25,Corrosion,95
PIP000655,2023-10-25,125208.51,Electrical Fault,30
PIP002464,2021-12-15,121856.33,Electrical Fault,58
REF000835,2024-01-21,70475.95,Electrical Fault,84
PIP002916,2024-10-23,88610.31,Corrosion,16
REF001749,2020-08-25,162082.52,Overheating,55
PIP001349,2022-08-25,30344.12,Pump Failure,38
REF001618,2022-10-05,193266.98,Pump Failure,59
REF001672,2022-10-30,50189.1,Pump Failure,60
PIP002048,2023-04-04,166671.41,Electrical Fault,13
WEL001934,2023-11-13,9223.13,Valve Leak,67
REF001400,2019-08-12,146201.3,Corrosion,14
REF000206,2022-09-23,32433.49,Overheating,65
PIP000251,2020-05-07,111361.51,Corrosion,26
PIP002179,2024-09-08,146074.69,Valve Leak,70
REF000246,2024-05-05,48614.24,Overheating,26
PIP002710,2019-09-11,97018.79,Valve Leak,38
REF002874,2018-07-22,83609.03,Corrosion,115
REF001569,2020-06-26,94116.64,Overheating,50
PIP002074,2024-01-09,6862.75,Pump Failure,53
REF002773,2024-09-25,154085.68,Electrical Fault,61
REF001138,2024-03-15,50455.36,Electrical Fault,50
REF002182,2018-06-30,19887.77,Electrical Fault,57
WEL002543,2022-07-31,145791.23,Valve Leak,53
REF002758,2023-04-12,7047.36,Valve Leak,38
WEL002009,2022-11-11,145379.55,Valve Leak,36
REF001229,2020-06-11,107218.97,Overheating,97
WEL002476,2018-10-31,109282.67,Valve Leak,12
REF002473,2024-03-26,122612.11,Valve Leak,49
PIP002249,2023-12-19,30989.37,Pump Failure,53
WEL000667,2019-02-16,182772.55,Pump Failure,110
REF002979,2018-10-09,26795.41,Valve Leak,72
PIP001867,2023-08-12,77078.98,Valve Leak,38
PIP000086,2019-01-11,139144.76,Overheating,104
PIP001467,2021-10-22,93253.51,Corrosion,31
WEL000646,2022-09-04,127487.09,Pump Failure,34
REF000131,2022-07-26,161528.89,Valve Leak,119
PIP001544,2020-02-06,93599.55,Corrosion,61
WEL000031,2019-03-17,138258.77,Electrical Fault,94
WEL002854,2019-05-31,9976.58,Valve Leak,15
WEL001786,2022-05-14,24221.83,Valve Leak,27
REF000046,2021-10-30,140946.04,Corrosion,42
PIP001368,2021-03-08,156852.04,Pump Failure,52
WEL000902,2019-08-08,127511.9,Pump Failure,103
REF002964,2022-04-19,77180.22,Overheating,107
REF002294,2024-03-18,22230.66,Pump Failure,80
PIP002747,2018-03-23,162998.59,Overheating,23
WEL002487,2024-04-01,185340.89,Corrosion,79
WEL001055,2023-01-28,138027.64,Overheating,102
PIP000979,2023-12-13,1900.91,Overheating,32
REF000813,2023-10-24,124745.74,Electrical Fault,30
PIP001542,2023-05-21,23741.78,Electrical Fault,69
REF000766,2021-04-17,173005.53,Pump Failure,45
PIP000009,2021-08-11,96850.25,Corrosion,72
REF002025,2022-04-26,119150.63,Valve Leak,21
WEL000091,2024-06-04,136994.8,Electrical Fault,63
PIP002999,2018-02-14,136366.23,Electrical Fault,65
PIP000431,2024-06-12,5744.09,Pump Failure,87
WEL000266,2020-03-28,109051.15,Overheating,19
WEL002490,2023-06-20,53057.09,Overheating,57
PIP000826,2021-02-26,197180.16,Pump Failure,113
PIP000797,2019-02-02,124036.03,Valve Leak,40
REF001692,2024-01-21,58385.13,Valve Leak,85
REF001043,2020-11-13,94903.72,Corrosion,2
PIP001630,2019-01-19,142384.62,Valve Leak,55
WEL000973,2024-12-06,40725.64,Overheating,33
WEL000067,2023-02-16,156865.29,Pump Failure,66
WEL002087,2023-02-16,136592.7,Corrosion,74
WEL002202,2024-04-30,136756.76,Pump Failure,58
REF001914,2023-02-07,12537.57,Valve Leak,93
REF000142,2022-02-02,35002.29,Pump Failure,29
WEL002316,2022-09-24,112825.35,Overheating,22
REF000325,2024-10-21,118863.49,Pump Failure,35
WEL001642,2022-03-20,165324.73,Corrosion,91
PIP001401,2022-08-10,42004.6,Overheating,117
REF002059,2018-07-25,29127.85,Overheating,51
PIP000354,2023-03-02,51660.6,Pump Failure,84
REF000124,2024-07-05,121522.05,Pump Failure,85
REF001873,2018-05-23,113823.55,Corrosion,9
WEL001476,2021-11-29,150179.26,Pump Failure,60
WEL002830,2022-06-26,182533.9,Electrical Fault,98
REF000379,2023-10-18,195652.97,Pump Failure,37
WEL002132,2022-05-05,194092.95,Valve Leak,106
REF000936,2020-12-23,68968.25,Electrical Fault,77
REF000413,2024-07-16,17172.51,Corrosion,103
WEL000492,2022-04-08,163527.07,Electrical Fault,27
REF002014,2023-09-15,3093.82,Pump Failure,79
WEL002710,2020-01-02,8335.47,Electrical Fault,47
PIP000558,2021-02-11,86752.19,Overheating,116
PIP000287,2023-05-28,135926.36,Overheating,76
WEL002698,2019-04-14,2589.47,Corrosion,77
WEL001907,2018-09-04,49963.15,Electrical Fault,96
WEL002565,2019-11-27,161710.43,Electrical Fault,9
REF000801,2018-02-13,40525.72,Pump Failure,99
PIP000737,2022-04-03,120158.73,Electrical Fault,87
PIP000286,2022-03-27,145837.12,Valve Leak,44
REF002344,2023-08-26,36752.53,Corrosion,10
REF002312,2018-01-25,14222.78,Corrosion,13
PIP000736,2018-01-30,182148.67,Pump Failure,4
PIP000227,2020-09-05,104384.92,Pump Failure,26
WEL000963,2024-11-27,193959.08,Pump Failure,4
PIP001124,2018-12-26,184053.13,Electrical Fault,18
REF001815,2023-09-23,12713.76,Overheating,115
PIP000543,2021-04-03,160740.72,Pump Failure,24
PIP001926,2023-05-27,46402.93,Pump Failure,86
WEL002919,2023-06-20,55087.63,Corrosion,42
WEL000360,2023-09-08,184051.7,Corrosion,9
REF001570,2021-10-31,111481.18,Overheating,4
REF002238,2022-11-14,40316.71,Valve Leak,65
WEL001669,2019-05-05,79278.37,Corrosion,31
PIP002132,2024-04-23,167639.7,Valve Leak,109
WEL001417,2023-03-04,105293.47,Pump Failure,38
WEL001470,2024-04-01,8220.31,Corrosion,15
REF002782,2024-02-12,72440.07,Valve Leak,19
REF001099,2024-08-07,88579.02,Electrical Fault,1
WEL000523,2018-06-15,198089.66,Overheating,54
PIP000814,2018-03-17,140148.0,Overheating,27
REF000381,2018-08-30,145266.52,Electrical Fault,79
WEL000997,2024-08-18,46981.87,Pump Failure,65
REF002249,2019-05-19,133447.46,Corrosion,22
WEL002748,2024-04-16,188644.8,Corrosion,38
REF000794,2019-08-08,86907.16,Corrosion,5
WEL002692,2023-12-02,171364.05,Electrical Fault,10
REF002937,2018-03-07,122013.92,Electrical Fault,104
WEL002097,2021-04-18,114803.6,Valve Leak,88
REF002980,2021-03-27,40951.33,Electrical Fault,57
REF002477,2021-12-11,27315.9,Pump Failure,95
PIP002588,2022-03-02,100652.33,Overheating,29
WEL002424,2021-03-11,10427.0,Electrical Fault,13
REF002620,2022-11-02,168899.09,Pump Failure,38
WEL001509,2019-01-13,64069.99,Pump Failure,37
REF000273,2019-06-26,74532.98,Valve Leak,104
REF001322,2022-03-06,50288.37,Corrosion,79
WEL000817,2020-07-09,38820.64,Corrosion,96
WEL001585,2022-04-03,98050.81,Pump Failure,57
WEL000920,2021-02-24,24135.35,Corrosion,84
WEL002123,2021-12-10,115571.68,Overheating,37
WEL002882,2021-10-14,198496.98,Corrosion,102
REF002026,2024-10-22,63384.09,Overheating,78
REF002327,2018-04-22,36046.21,Corrosion,53
PIP002465,2024-01-25,36996.61,Overheating,96
WEL002763,2023-07-28,135984.64,Valve Leak,114
PIP001411,2021-10-21,195273.44,Corrosion,43
REF000287,2022-08-06,108032.09,Electrical Fault,19
WEL002292,2024-01-23,163683.16,Pump Failure,87
PIP002858,2020-08-31,173736.24,Pump Failure,100
REF002039,2022-08-20,177663.45,Overheating,104
PIP001060,2018-10-07,182881.49,Corrosion,112
REF000077,2019-06-23,136195.43,Valve Leak,110
WEL002150,2022-12-17,132229.93,Overheating,64
REF000583,2020-03-18,74177.71,Valve Leak,81
WEL001970,2020-08-18,136377.04,Valve Leak,27
WEL001466,2019-12-29,150703.35,Pump Failure,86
WEL002847,2019-09-10,22338.25,Electrical Fault,1
WEL002626,2019-11-27,172520.87,Corrosion,28
PIP000743,2021-10-01,196001.14,Pump Failure,11
PIP000756,2023-08-23,131770.37,Corrosion,93
WEL000070,2020-05-26,22750.43,Pump Failure,74
REF001341,2018-08-16,13206.71,Pump Failure,95
WEL002968,2023-02-08,42665.28,Valve Leak,63
PIP001472,2019-10-14,27285.58,Pump Failure,61
REF002586,2022-07-25,55290.5,Electrical Fault,58
PIP000439,2019-01-22,134894.19,Pump Failure,99
PIP000087,2019-10-26,136657.36,Overheating,90
PIP000582,2020-05-16,134409.52,Valve Leak,119
PIP001801,2020-03-31,111822.3,Overheating,70
PIP000266,2019-01-02,142278.86,Pump Failure,111
WEL000674,2021-11-21,118298.79,Pump Failure,102
WEL000932,2022-05-12,21990.61,Pump Failure,119
WEL001734,2020-04-30,77580.25,Pump Failure,109
WEL002885,2020-01-24,100731.63,Electrical Fault,45
PIP000254,2020-03-16,76420.6,Overheating,50
REF001251,2023-10-24,134809.73,Overheating,106
WEL000187,2020-04-24,12927.93,Valve Leak,1
REF002411,2020-01-21,131849.07,Corrosion,80
PIP000689,2020-07-01,26296.94,Corrosion,101
WEL001131,2021-07-30,123580.16,Overheating,119
PIP000576,2022-03-21,124209.33,Electrical Fault,32
WEL000230,2019-08-27,175603.38,Overheating,119
WEL002538,2022-03-02,189782.55,Electrical Fault,1
WEL001779,2018-01-13,162969.24,Valve Leak,88
WEL002697,2019-10-27,110636.94,Corrosion,81
REF000225,2020-03-03,171619.0,Electrical Fault,101
WEL002422,2020-05-27,102167.21,Overheating,41
WEL000740,2020-10-16,95360.92,Corrosion,91
PIP002534,2018-05-01,179803.65,Overheating,72
WEL000131,2018-01-02,96751.48,Pump Failure,111
WEL000669,2024-01-05,169989.9,Valve Leak,41
REF000096,2018-11-05,174064.38,Overheating,31
REF002025,2018-03-17,46419.55,Electrical Fault,113
PIP001716,2024-01-01,138268.66,Corrosion,1
WEL002502,2021-03-18,91100.85,Pump Failure,45
PIP000652,2024-05-30,69193.32,Valve Leak,106
PIP000499,2019-07-03,83049.77,Electrical Fault,69
WEL001409,2023-04-11,95961.26,Pump Failure,54
WEL000015,2021-11-17,166248.49,Valve Leak,37
PIP001020,2022-10-04,161610.06,Overheating,20
PIP001414,2018-11-23,128728.24,Valve Leak,9
PIP002719,2020-11-05,30697.97,Overheating,52
PIP002241,2019-07-05,131958.87,Electrical Fault,29
REF001366,2022-05-12,96611.79,Valve Leak,93
PIP000563,2020-06-10,8003.21,Valve Leak,51
PIP002670,2024-03-16,107931.2,Electrical Fault,33
PIP000450,2020-01-04,70201.76,Pump Failure,96
REF000868,2020-10-24,19593.01,Pump Failure,115
WEL001084,2018-01-19,175111.61,Overheating,111
WEL001360,2024-09-07,116382.36,Corrosion,51
PIP002978,2024-07-16,17321.63,Corrosion,94
REF002212,2019-10-26,88439.48,Valve Leak,32
REF001239,2024-10-04,95608.77,Pump Failure,76
REF001887,2018-11-06,190097.41,Valve Leak,26
PIP000813,2018-10-31,45378.36,Overheating,116
PIP001060,2018-10-24,168195.02,Valve Leak,93
PIP000439,2024-12-02,15779.07,Valve Leak,54
REF002563,2023-09-10,84507.63,Corrosion,8
REF002500,2023-06-30,69447.27,Overheating,37
PIP000728,2023-06-04,47452.44,Valve Leak,88
WEL002906,2018-03-01,102794.13,Overheating,26
REF001115,2021-07-23,129878.27,Pump Failure,20
REF000149,2024-03-20,132401.73,Electrical Fault,74
WEL001300,2024-02-10,16011.09,Valve Leak,40
REF000885,2023-11-09,154767.94,Valve Leak,30
PIP000560,2024-08-24,185249.72,Corrosion,105
PIP002048,2018-08-21,188275.9,Corrosion,101
WEL001088,2019-12-12,64039.8,Electrical Fault,55
WEL001335,2023-01-06,130256.68,Electrical Fault,37
WEL000388,2023-05-16,190442.94,Corrosion,44
WEL002912,2022-09-27,160938.61,Pump Failure,28
WEL002399,2023-10-04,186606.12,Pump Failure,1
REF001460,2019-04-01,129656.22,Corrosion,64
WEL000552,2024-01-20,121334.88,Electrical Fault,108
PIP002222,2024-08-16,13794.61,Pump Failure,10
WEL002351,2018-02-16,176169.86,Pump Failure,91
REF000841,2020-01-01,47152.75,Electrical Fault,102
PIP001965,2019-03-19,20062.22,Electrical Fault,16
REF000448,2020-01-26,184177.09,Pump Failure,34
REF001694,2019-12-06,151771.68,Pump Failure,23
WEL001947,2018-04-06,51688.04,Overheating,99
REF000871,2018-02-21,174500.12,Valve Leak,87
REF001083,2022-01-09,72030.63,Pump Failure,11
WEL001623,2019-09-02,6327.24,Corrosion,15
REF000661,2018-09-23,198278.86,Corrosion,19
PIP001213,2022-06-28,169268.0,Valve Leak,60
REF002300,2020-09-15,114294.84,Pump Failure,54
PIP001916,2019-05-17,173800.34,Corrosion,35
REF001284,2023-06-13,94424.55,Valve Leak,31
REF000779,2024-03-10,139269.87,Overheating,95
PIP002140,2018-07-04,115425.41,Pump Failure,88
REF002450,2022-08-23,180579.35,Valve Leak,101
PIP000377,2021-02-22,52337.09,Overheating,117
PIP000086,2023-01-05,137717.4,Electrical Fault,58
REF000588,2021-03-14,139236.93,Valve Leak,56
REF002754,2021-04-04,173732.05,Corrosion,4
WEL001192,2023-01-30,91026.19,Valve Leak,96
PIP001581,2019-03-04,182909.56,Electrical Fault,41
REF000648,2018-05-04,146707.98,Overheating,76
PIP001826,2021-09-02,12271.9,Pump Failure,42
PIP000480,2022-08-31,139578.44,Overheating,68
PIP002093,2024-12-07,70428.19,Valve Leak,13
REF002722,2020-03-03,54820.62,Corrosion,58
PIP001801,2019-07-01,173366.75,Overheating,79
REF000936,2023-03-07,192832.7,Electrical Fault,96
REF002288,2020-06-11,86456.83,Overheating,8
PIP000884,2022-12-17,178318.66,Valve Leak,15
PIP000630,2020-08-17,70786.13,Electrical Fault,116
REF000402,2020-03-01,13073.44,Electrical Fault,3
REF002527,2022-02-20,106748.26,Valve Leak,24
REF002744,2022-03-31,84175.67,Corrosion,1
REF002073,2022-05-20,15957.26,Overheating,5
REF002587,2022-10-03,187524.97,Corrosion,2
WEL002903,2022-11-20,121214.93,Pump Failure,10
PIP002796,2022-03-20,19665.38,Overheating,44
REF000037,2018-03-21,1288.13,Corrosion,107
REF002591,2021-10-18,88043.84,Pump Failure,23
REF000934,2022-11-07,144496.93,Valve Leak,117
WEL001705,2019-10-27,78072.1,Pump Failure,87
WEL001894,2019-02-06,188789.33,Valve Leak,25
PIP000636,2020-01-24,48710.98,Electrical Fault,16
WEL002798,2019-11-23,122148.66,Valve Leak,2
WEL001744,2019-04-20,74382.95,Overheating,104
REF000967,2024-10-21,87686.34,Overheating,89
WEL000165,2021-01-06,132736.21,Corrosion,63
WEL001007,2019-12-22,175192.14,Overheating,13
WEL002050,2019-01-19,185607.97,Overheating,12
WEL001512,2020-12-09,12181.69,Overheating,39
REF000075,2021-04-17,124164.31,Valve Leak,43
WEL001559,2020-04-04,166830.03,Overheating,12
REF000759,2022-10-07,30568.22,Overheating,30
PIP000154,2018-08-12,39248.62,Pump Failure,38
WEL000136,2019-03-06,144452.35,Valve Leak,28
REF001038,2019-09-27,84493.57,Overheating,104
WEL001156,2020-03-22,171154.66,Corrosion,49
WEL001184,2024-09-30,9467.48,Pump Failure,78
WEL000152,2020-04-08,156340.35,Overheating,7
PIP001365,2022-08-11,118757.26,Corrosion,56
REF002452,2022-01-30,18493.09,Valve Leak,81
PIP000891,2023-02-08,19303.25,Corrosion,119
REF000164,2024-02-03,148435.03,Valve Leak,91
PIP001242,2023-06-05,122988.26,Overheating,30
WEL002968,2018-01-09,85199.27,Electrical Fault,101
PIP000792,2023-05-31,28578.27,Overheating,50
WEL000442,2024-01-14,19486.16,Valve Leak,102
WEL002008,2018-04-22,129653.68,Pump Failure,5
WEL002764,2023-07-07,150531.31,Electrical Fault,45
WEL000401,2021-06-06,110456.33,Valve Leak,25
WEL000446,2024-03-08,36405.04,Valve Leak,65
WEL002661,2018-12-02,148807.15,Electrical Fault,105
REF002159,2020-09-12,83834.16,Valve Leak,20
REF002744,2019-12-11,191234.89,Overheating,58
REF002504,2024-12-14,187902.34,Corrosion,41
REF000477,2018-01-12,192002.52,Electrical Fault,111
REF001150,2021-10-22,117049.41,Overheating,42
PIP000733,2024-03-30,62656.29,Pump Failure,61
PIP002960,2018-02-25,101326.15,Electrical Fault,107
WEL002462,2021-03-03,199367.51,Pump Failure,112
PIP002606,2018-11-24,149721.44,Valve Leak,66
REF001842,2019-09-05,27437.52,Overheating,90
PIP001410,2019-08-28,162554.08,Corrosion,115
REF001273,2023-03-09,162109.65,Overheating,73
REF001637,2024-05-10,197257.08,Corrosion,72
REF000181,2022-08-28,95727.95,Electrical Fault,18
WEL000527,2023-11-19,147210.08,Valve Leak,7
WEL002289,2023-03-20,52724.1,Overheating,117
PIP000426,2023-01-06,167792.56,Overheating,55
WEL001048,2022-06-01,86697.58,Pump Failure,30
PIP002578,2023-02-13,172546.43,Electrical Fault,47
WEL001012,2018-01-14,148036.54,Overheating,10
WEL001988,2022-04-01,62225.88,Corrosion,28
WEL000108,2023-11-17,8330.14,Corrosion,21
PIP001821,2020-03-12,56080.86,Pump Failure,102
PIP001980,2018-01-13,147439.29,Valve Leak,10
WEL002902,2019-08-11,31307.7,Electrical Fault,51
REF001244,2019-07-27,77005.5,Overheating,103
WEL002175,2022-08-07,20581.38,Corrosion,61
REF000097,2019-06-24,6622.8,Overheating,40
PIP000579,2023-09-09,68835.96,Electrical Fault,28
PIP001262,2021-09-13,100423.31,Corrosion,21
WEL001877,2021-06-19,46899.23,Corrosion,53
REF002267,2023-10-16,67421.9,Corrosion,41
REF000171,2022-09-24,83897.46,Valve Leak,78
PIP001182,2023-09-24,36183.34,Valve Leak,72
REF002522,2020-05-06,54214.92,Corrosion,96
REF001821,2023-05-04,190128.14,Pump Failure,85
