asset_id,co2_tons,methane_leakage_tons,energy_consumption_mwh,date
WEL002081,4251.7,132.43,2081.23,2022-05-31
WEL002797,2818.97,139.81,44728.46,2020-07-03
WEL002212,1651.87,154.37,35757.46,2022-03-09
WEL000034,3201.19,69.63,31677.08,2020-11-14
REF000990,4013.92,124.46,4793.74,2018-10-13
WEL002728,134.45,59.51,31091.0,2021-03-07
REF000225,1974.78,94.23,41269.97,2020-12-22
PIP001851,1602.56,137.17,11120.38,2022-10-19
REF001314,1623.89,64.95,13214.11,2022-10-08
REF000854,2958.79,176.43,2086.37,2020-09-08
REF000028,4671.2,15.33,23374.99,2022-06-01
WEL002969,1086.22,135.62,1949.22,2021-03-12
WEL002671,4304.15,33.4,47258.76,2024-12-04
REF001652,4655.63,38.83,46179.5,2019-06-10
PIP002361,1064.69,105.35,45681.48,2023-10-20
REF001101,3779.72,110.43,18749.64,2021-09-27
PIP001647,1360.69,90.9,39596.47,2021-10-22
PIP001354,4172.62,155.12,18259.68,2018-02-17
WEL000211,4374.39,166.54,9732.19,2022-06-17
WEL000835,2883.31,20.81,38675.15,2019-01-05
REF002439,4624.3,118.12,38339.56,2022-12-12
PIP000832,2666.13,29.32,12564.04,2019-06-17
REF002337,534.14,152.35,39060.33,2024-07-17
REF000518,414.75,155.91,36464.13,2020-07-25
PIP000278,324.4,68.79,49845.15,2019-08-30
PIP001800,619.89,121.15,4051.2,2023-10-13
REF002489,3281.1,18.23,34866.44,2021-08-30
REF002928,4165.74,68.61,33244.19,2019-10-26
REF000872,4466.65,199.05,16014.03,2021-11-04
WEL000453,4927.2,159.92,4263.48,2019-10-02
PIP001319,2232.57,162.24,43652.86,2023-07-20
REF002073,1885.88,57.29,45190.05,2021-06-09
REF001783,2144.75,8.51,43933.57,2018-07-18
REF002841,956.34,76.66,8045.91,2022-06-18
PIP002737,4489.96,195.48,28366.22,2019-07-19
WEL002763,3424.36,172.39,29640.74,2023-01-03
PIP000205,823.61,101.01,33942.11,2018-06-06
PIP002803,4531.75,108.39,48152.59,2021-02-11
REF002341,269.47,165.2,26389.07,2020-12-10
PIP000622,4524.77,121.28,34732.05,2022-04-23
PIP000580,565.77,111.58,575.51,2019-11-14
WEL000129,4363.92,183.24,2537.4,2023-05-31
WEL001299,3591.87,8.23,24294.59,2018-03-13
REF000667,3845.13,42.38,17300.11,2022-05-26
PIP002419,2579.22,92.3,45146.26,2020-12-25
REF000577,4936.97,140.2,19310.62,2020-12-03
PIP000941,3400.69,110.21,32225.91,2018-06-01
PIP001842,4551.48,126.49,42855.24,2020-11-30
WEL001792,464.4,128.0,12729.87,2018-06-12
WEL000970,3737.73,154.09,48759.72,2024-12-15
WEL000565,1574.13,30.34,48210.47,2022-07-13
WEL000666,4226.65,159.22,15114.2,2024-06-09
REF000808,3538.89,48.78,5387.53,2023-05-22
WEL002837,4363.55,197.7,48920.68,2019-03-26
REF000323,4591.13,91.8,47839.1,2024-06-07
REF000978,1917.5,87.94,45243.35,2022-05-10
WEL000416,2267.76,17.6,41257.42,2019-08-01
REF002608,3932.87,162.1,30535.56,2019-07-14
PIP001119,1771.13,28.65,29191.52,2024-12-20
REF001754,1356.2,99.97,15606.79,2018-11-11
WEL002380,3774.55,49.12,1802.22,2022-09-01
PIP000066,162.55,79.67,33271.42,2018-09-04
PIP001464,3419.02,28.32,31155.17,2021-07-16
REF001363,4122.01,162.51,26964.07,2021-11-08
REF002255,4986.25,5.08,31408.84,2019-10-02
WEL000877,3556.63,85.88,30021.25,2022-11-06
REF002211,3564.81,131.14,568.98,2021-06-15
REF002425,426.59,57.56,4241.75,2024-12-20
WEL001893,3115.6,9.11,22530.23,2023-06-29
WEL002097,4731.26,6.68,27668.22,2019-12-11
REF002458,197.48,194.62,23555.88,2019-01-24
REF002187,872.62,42.43,23134.38,2023-11-19
REF002907,547.08,137.43,30508.71,2023-08-05
PIP002180,4931.74,173.26,42511.85,2018-08-28
REF001680,1648.57,179.04,1112.63,2020-04-22
WEL001982,3545.25,40.37,45272.96,2024-01-16
WEL000003,873.4,13.16,3534.55,2020-04-16
WEL000854,4141.75,158.58,5727.23,2018-05-28
WEL000787,3697.2,126.92,19499.56,2019-10-21
REF001012,4504.11,144.71,23282.7,2021-10-27
PIP000533,467.46,191.14,8664.06,2019-03-22
WEL001994,1932.66,119.12,4135.82,2020-11-05
PIP000514,1636.81,194.71,18951.71,2018-03-10
PIP001987,3510.55,113.91,30287.48,2021-04-29
REF002755,666.77,40.6,39180.54,2024-06-04
PIP000287,3158.42,163.95,11218.96,2019-02-28
REF000719,4867.06,138.4,14586.99,2021-10-24
WEL000506,3402.32,117.94,29829.03,2021-05-06
REF001697,553.54,130.38,9476.14,2018-01-09
REF001983,3409.72,151.26,10847.23,2019-04-11
REF001545,4454.82,178.25,15723.46,2018-04-17
WEL000915,4246.05,28.57,35243.57,2023-01-05
WEL001684,2647.94,113.94,5609.56,2021-03-16
PIP000176,4451.66,167.67,12271.08,2023-01-29
REF001209,4438.75,165.04,2104.82,2023-08-22
PIP000410,2953.73,180.07,27349.79,2024-12-20
REF002543,2999.93,2.96,34073.04,2022-07-11
REF000511,2861.49,50.21,34828.45,2018-05-31
REF002561,4646.19,3.29,17319.9,2020-11-10
WEL001358,1856.12,14.28,14262.14,2019-10-24
REF000447,4015.64,195.07,6775.49,2024-07-14
PIP002810,886.48,181.06,19031.11,2019-11-06
WEL002477,3041.12,119.99,23070.95,2021-10-30
PIP002698,1530.56,176.1,24940.73,2019-10-24
PIP001675,4207.51,170.86,38268.4,2022-01-11
PIP000355,714.64,16.5,31602.95,2018-03-19
WEL000978,3762.3,10.3,22010.54,2020-05-16
REF001978,4265.33,161.21,45614.13,2022-04-12
REF000497,1253.69,196.44,18466.49,2021-12-15
PIP001045,612.92,89.18,48041.12,2022-03-20
WEL001439,4009.95,41.19,41399.31,2023-09-11
PIP000630,379.88,145.4,46522.63,2020-01-26
REF002914,1550.33,188.69,25427.68,2020-11-19
PIP002574,2743.31,100.7,18841.46,2023-09-30
PIP002374,2389.08,85.89,28954.56,2020-10-04
WEL002981,3764.18,188.0,42726.63,2024-01-09
WEL001185,148.43,158.28,18377.23,2024-05-22
WEL001375,2486.38,2.69,13915.73,2020-09-13
WEL001525,3633.09,60.95,9373.9,2018-11-02
WEL001477,1067.82,55.59,32881.01,2018-11-14
WEL000141,689.46,43.78,15529.18,2021-11-07
PIP001466,2213.35,91.6,28049.29,2022-12-10
REF000554,620.61,81.81,38273.12,2019-01-16
REF000887,2194.95,187.36,46052.58,2021-10-02
PIP001325,15.71,194.56,30142.94,2019-02-05
PIP000846,770.72,170.93,23826.15,2021-11-05
PIP001707,3356.6,73.87,3861.16,2024-01-18
PIP000187,787.62,41.7,29866.47,2021-12-19
PIP001722,1659.52,113.4,27285.11,2022-02-12
REF002227,227.36,164.69,33192.35,2020-12-16
REF002607,3304.21,67.85,21722.97,2024-07-07
WEL000901,1871.72,134.83,36768.79,2019-11-03
WEL002866,345.5,181.84,14500.74,2019-02-06
REF001674,322.51,125.73,39206.69,2020-09-15
REF002729,310.27,176.06,43408.99,2024-10-22
PIP001050,4021.64,3.93,1632.44,2024-03-11
WEL001040,1252.85,72.75,27288.84,2022-02-23
WEL002180,1972.25,168.69,13191.81,2019-01-02
PIP000570,259.01,80.25,42008.02,2023-01-26
REF001216,3021.72,166.86,20369.49,2021-12-16
PIP000066,1960.83,155.82,35979.77,2023-05-04
PIP001451,3228.04,171.47,38330.95,2020-11-18
PIP000585,2719.96,39.33,49733.51,2018-05-19
PIP001091,528.97,190.07,38999.87,2020-02-17
PIP001739,1034.23,189.51,29648.76,2024-12-18
WEL000338,3794.55,149.09,27672.73,2020-09-22
PIP000805,3967.49,132.32,27916.12,2018-06-26
REF000373,3254.36,23.98,23569.62,2023-06-26
REF002462,1304.33,127.46,14865.88,2023-07-17
REF000658,4270.72,7.84,16605.57,2021-03-15
PIP002526,3646.02,80.77,48961.48,2023-02-22
PIP002705,2050.2,4.01,4352.73,2023-04-24
PIP001855,4696.52,139.71,33089.71,2019-09-21
REF002608,3318.52,45.25,23150.14,2024-02-12
REF002488,3152.82,166.49,10348.4,2024-03-02
WEL001119,1631.59,7.75,27944.84,2022-08-05
PIP000178,1825.92,96.4,28709.11,2020-10-31
REF002628,2467.43,198.99,11643.33,2018-03-26
WEL002359,2481.76,180.84,17595.24,2023-12-23
REF002225,1875.54,133.75,29387.4,2019-08-02
WEL000887,547.51,140.12,44598.16,2021-06-30
WEL002152,4035.97,2.75,18884.97,2022-11-21
REF001693,185.9,64.77,30240.02,2019-09-10
WEL002110,3137.02,33.91,2699.88,2022-10-15
PIP001097,2186.71,142.67,31920.45,2018-10-21
REF000201,3380.28,35.31,26932.59,2024-11-18
REF000312,1801.49,81.85,22758.74,2024-05-18
PIP002302,2433.63,89.17,28157.62,2019-03-10
REF002686,2203.5,154.11,10108.52,2022-10-21
REF002988,3514.22,189.09,14935.12,2022-02-23
REF001082,140.93,62.1,25230.82,2019-03-10
REF000035,4790.44,178.08,4381.02,2022-12-03
WEL000041,2273.48,185.64,17755.39,2018-03-23
WEL002297,1891.03,146.13,8760.79,2023-03-17
REF001894,3898.36,134.56,33909.38,2018-11-19
REF001703,4089.75,86.57,42247.43,2018-09-18
PIP001485,4503.86,175.25,13661.43,2022-02-22
REF000254,1655.06,17.9,39275.7,2018-01-16
WEL000047,1322.32,66.89,44201.25,2019-11-13
PIP002975,3065.57,109.77,43301.38,2024-08-02
PIP001762,3697.13,118.31,21737.23,2018-04-23
PIP002082,2597.66,119.07,23950.69,2019-02-26
PIP001212,2227.43,126.09,18648.74,2023-11-23
PIP000132,3391.58,9.63,18775.36,2018-04-22
REF002903,4257.52,2.16,19808.18,2020-04-07
WEL000086,277.91,173.71,36497.94,2021-02-27
REF002075,74.86,73.35,10282.89,2022-10-25
REF002882,3527.4,169.92,40532.37,2023-01-28
REF001884,3656.04,124.09,36441.95,2021-12-10
WEL001139,3140.7,95.35,27315.45,2018-07-20
REF000726,3401.26,33.56,44517.13,2022-06-01
REF002218,533.33,176.95,49137.54,2019-11-19
WEL000554,3538.16,106.92,38502.99,2021-11-17
PIP000047,2053.76,105.62,18964.03,2024-08-01
WEL000836,515.85,173.43,17780.32,2021-06-07
WEL002539,1563.29,125.46,41153.66,2019-01-31
REF000880,88.91,103.89,31541.14,2019-07-25
WEL000686,3960.61,39.0,32970.77,2018-12-12
PIP002485,3321.4,127.07,23995.55,2022-12-11
REF000881,4763.59,157.44,31338.66,2021-05-18
WEL002355,3550.96,121.77,31647.87,2024-02-08
PIP000163,2104.24,136.17,20024.3,2022-03-01
PIP002694,542.89,106.7,7517.14,2018-11-30
REF001857,1768.73,76.41,32051.93,2019-11-03
WEL001921,2760.38,80.01,49562.88,2024-01-24
PIP001549,4769.33,69.52,10891.54,2021-02-09
WEL001529,2255.64,59.79,22437.3,2021-09-09
WEL001916,4201.72,44.52,11356.48,2021-11-21
REF001265,3363.2,84.92,25099.59,2018-02-10
WEL001658,3840.88,128.51,43079.94,2023-03-30
WEL000797,1734.01,24.92,8941.14,2023-10-09
WEL002823,3633.97,106.43,6665.16,2020-05-19
REF000160,3058.21,61.2,29838.72,2020-12-28
WEL001391,1793.71,15.45,41247.28,2021-11-14
WEL001988,4788.63,155.69,3943.83,2021-08-26
WEL002639,4201.24,45.45,14534.37,2019-12-03
REF001133,1012.71,102.72,27493.75,2019-03-07
REF002161,2368.11,187.22,41587.86,2020-04-12
REF002051,3594.48,61.82,36400.6,2018-06-21
PIP001085,4895.3,199.28,49214.77,2023-05-30
REF001480,2651.64,4.53,9719.04,2024-06-06
REF002750,1301.08,83.38,5708.28,2021-03-05
WEL001466,2997.77,99.23,24194.03,2019-11-01
REF000564,1439.73,10.03,21296.27,2021-07-19
WEL002407,4138.84,105.93,46648.8,2021-12-25
REF001094,906.01,125.73,39069.16,2024-11-23
PIP001069,4304.26,66.01,30809.86,2020-09-15
WEL002333,3778.29,25.22,19724.16,2023-07-27
PIP000119,2366.46,31.85,15093.73,2021-12-05
PIP001005,4832.56,91.08,46282.47,2021-09-10
PIP001309,969.16,72.2,5367.53,2020-02-19
REF001850,757.26,10.86,34007.47,2018-07-27
WEL001252,4476.15,145.38,12358.74,2024-09-12
REF001747,837.17,23.69,24787.85,2024-06-25
PIP001718,150.85,85.67,10620.0,2024-06-26
REF002414,2039.54,16.98,6395.37,2021-01-19
PIP001385,2694.75,153.44,39632.64,2020-06-04
WEL001204,4535.96,54.53,30999.81,2024-06-07
PIP000924,442.35,12.03,44643.01,2019-08-14
REF002127,3016.2,149.04,22978.77,2022-11-15
REF000690,4711.61,37.3,16133.11,2024-08-23
WEL000306,327.11,40.48,6441.09,2023-09-06
PIP001724,4858.48,66.32,2993.81,2024-02-22
REF000284,2342.91,138.27,41905.36,2019-01-17
REF002406,2702.23,158.52,18150.48,2020-07-18
REF002768,4788.89,124.9,42273.25,2018-09-01
PIP002710,2453.55,53.94,27958.25,2023-10-06
WEL001534,4191.46,127.33,9972.32,2022-10-12
REF000568,1152.61,95.92,19953.11,2022-08-17
PIP000242,4737.14,115.53,28042.43,2023-11-02
PIP001232,1136.29,194.14,36332.01,2020-10-16
WEL002739,4440.64,160.28,810.98,2019-07-29
PIP000265,1340.55,89.09,36384.87,2023-04-19
REF000442,4490.21,191.69,19470.63,2019-07-30
PIP000254,3341.76,79.37,43595.14,2023-08-22
WEL000509,4992.62,98.02,9785.5,2021-01-27
WEL001166,1021.02,25.17,29273.16,2020-01-20
REF002297,4006.67,169.42,34558.12,2020-09-12
REF002645,1892.13,191.55,16065.61,2024-11-13
WEL002436,1859.84,46.6,48401.3,2022-02-21
REF000354,4798.32,7.68,16580.47,2018-02-22
WEL000429,501.83,16.56,30671.18,2022-09-04
WEL000233,1644.29,100.2,38237.67,2023-08-01
WEL001304,502.67,90.17,38475.24,2020-09-29
REF001119,1138.14,148.08,46278.76,2020-10-01
REF002316,2104.81,135.82,4284.79,2023-10-14
WEL001087,531.21,3.86,14815.71,2021-03-01
PIP000347,372.7,44.97,23375.61,2020-05-21
REF001188,1712.44,20.05,7172.94,2021-06-28
WEL002546,4903.03,196.97,19858.89,2019-12-08
REF001692,2449.97,92.05,11193.41,2018-05-18
WEL000434,3418.35,66.74,48701.1,2022-07-09
WEL001300,2786.44,145.0,3303.09,2018-09-27
REF001333,4145.35,21.25,34311.84,2022-12-22
REF002567,1257.81,139.62,42454.31,2024-08-24
WEL001461,229.74,161.43,40723.52,2019-08-01
REF001749,2863.99,76.47,14887.42,2024-01-30
REF002501,405.19,123.3,23755.11,2019-07-29
PIP000900,199.62,123.6,33165.67,2023-01-12
REF002168,2883.58,118.06,13375.59,2022-02-04
WEL000247,4849.19,189.24,35377.98,2021-09-13
REF001346,1759.04,111.92,24417.76,2020-04-13
REF001284,200.38,3.16,38497.25,2021-10-15
REF001740,938.22,53.58,40625.21,2023-07-17
PIP001214,3454.36,114.11,48344.02,2018-09-05
WEL000490,617.72,128.08,25256.21,2022-07-06
WEL000957,4673.92,58.23,15270.3,2022-05-25
WEL000138,3342.22,2.43,47124.98,2020-08-03
WEL002564,3381.17,187.66,22943.64,2024-10-20
REF001474,4728.52,31.97,13758.93,2020-04-06
PIP002866,2048.89,37.65,15572.57,2020-06-03
WEL000274,2439.85,128.28,28968.22,2024-10-28
REF001730,3884.84,162.93,15828.29,2018-02-16
WEL000014,245.67,146.19,46424.77,2019-03-10
PIP002041,209.33,117.27,23260.25,2021-05-28
PIP001634,4265.2,65.18,41892.54,2019-07-29
PIP001128,1478.72,77.92,31569.39,2019-05-19
WEL000992,1947.68,199.86,10254.69,2022-03-04
PIP001348,4507.01,156.36,18417.44,2023-08-29
PIP002006,730.44,32.97,13192.21,2018-01-05
REF000926,1198.33,196.16,26904.01,2021-04-24
PIP000670,4583.06,178.11,22605.67,2024-11-07
PIP001824,1060.75,157.23,26563.19,2024-12-29
PIP001394,3170.39,160.96,32498.08,2021-12-23
PIP002711,3292.48,61.61,11781.49,2018-03-20
PIP001771,3969.76,158.5,37927.31,2024-05-25
PIP002630,2766.7,35.87,25071.63,2018-09-21
PIP000465,2828.5,181.32,9080.61,2023-05-30
WEL002582,4861.44,60.14,16403.42,2022-04-18
PIP000189,3855.21,4.12,43926.19,2019-08-29
WEL000827,935.46,15.87,12044.63,2024-10-12
WEL001754,1464.7,124.9,3325.31,2024-09-22
REF002630,2131.9,101.32,7071.79,2021-03-30
REF001429,4635.15,2.59,37117.19,2020-10-20
WEL002821,2605.19,46.13,11471.02,2020-02-02
WEL002736,156.53,84.58,12170.48,2020-04-07
REF000398,4757.57,124.89,17102.73,2023-10-09
REF001006,27.36,146.81,15960.56,2021-12-09
WEL001015,4123.02,74.8,49816.21,2024-05-23
REF001743,4832.01,73.15,26219.47,2023-12-24
REF002089,989.72,182.13,17849.21,2022-09-17
REF002483,2843.38,63.5,15545.93,2020-01-31
WEL001045,2391.44,100.45,30251.6,2020-12-22
REF002736,3914.07,98.39,250.99,2023-03-16
WEL001353,340.05,8.58,32627.57,2024-12-23
REF000581,3962.61,22.14,39758.36,2019-05-25
REF002373,1139.01,119.08,12148.53,2021-01-24
REF002489,4605.61,151.67,24174.83,2018-03-20
WEL002965,4613.25,153.61,32755.84,2023-07-16
PIP000412,1038.84,133.28,6568.88,2024-01-16
REF002290,637.76,158.19,25482.31,2020-06-08
PIP002068,273.04,14.12,34666.83,2020-11-05
REF000331,1119.1,56.34,42591.26,2020-10-29
WEL000216,2327.38,107.04,16584.96,2020-11-12
WEL002102,2020.24,48.74,2362.82,2022-07-08
WEL002521,1779.91,53.93,772.99,2022-10-18
REF002700,2456.12,105.96,46853.68,2018-11-09
WEL002524,3009.27,158.01,19390.08,2024-02-20
REF002874,4689.3,153.78,15116.14,2024-04-11
WEL001180,4460.03,22.58,25760.38,2018-08-17
PIP001305,797.42,164.57,26839.42,2023-04-21
WEL000217,346.87,127.13,985.65,2022-05-20
WEL002993,4589.57,192.55,4967.94,2020-04-29
PIP000616,1862.63,28.26,48069.56,2023-07-11
PIP001188,1997.55,166.89,13932.97,2021-07-12
REF001102,2363.33,192.66,23177.26,2024-07-09
PIP002228,3131.26,164.25,38645.3,2024-12-17
WEL000631,4473.79,164.62,41015.28,2022-04-16
WEL002056,2527.85,184.13,39269.04,2020-11-30
REF002109,3260.03,180.94,49612.62,2021-03-18
WEL002861,3331.45,93.42,47387.6,2018-06-11
PIP000847,618.82,25.97,43190.96,2021-10-26
REF001220,3647.91,1.67,35300.89,2024-08-29
PIP002258,572.12,66.64,41817.22,2018-04-14
REF002879,3111.55,35.86,6530.7,2024-07-10
PIP000302,2368.19,199.6,13167.13,2021-02-23
WEL000177,3607.25,187.4,26992.58,2022-12-01
PIP001998,741.03,83.21,19607.19,2019-04-11
WEL001886,758.37,49.37,19660.83,2021-11-18
WEL002214,2866.7,23.84,24766.9,2024-12-11
REF001439,4010.77,161.72,24157.38,2024-06-02
WEL002958,1042.25,12.37,37898.31,2020-09-01
WEL001403,2132.16,164.3,45124.11,2023-01-14
