well_id,date,oil_production_barrels,gas_production_mcf,water_cut_pct,pressure_psi,temperature_c
WEL002814,2019-10-17,188,5732,45.66,1567,148
WEL002369,2018-09-16,667,13580,44.01,4453,100
WEL001153,2023-07-17,3889,16764,24.99,3502,68
WEL000738,2018-01-12,2222,11071,25.54,4633,172
WEL002637,2019-05-27,3141,13463,55.46,3234,81
WEL001211,2024-09-27,1230,19739,58.31,4407,106
WEL001879,2020-05-04,2965,11364,5.48,4295,95
WEL000045,2022-04-03,4096,11846,38.8,1130,86
WEL001488,2023-04-24,1960,2197,21.29,2843,93
WEL000155,2022-04-16,1151,1024,37.02,3525,158
WEL002447,2018-02-06,3234,19228,5.98,2951,159
WEL002208,2024-04-03,3648,11497,17.17,1246,109
WEL002536,2023-05-07,2589,11586,49.98,3195,178
WEL000808,2024-04-20,3704,11729,14.62,4419,160
WEL002607,2023-02-20,2410,15108,48.02,3962,175
WEL000397,2018-08-31,3771,3794,41.15,1575,115
WEL001650,2021-01-03,4607,17584,33.23,2262,60
WEL002462,2024-03-08,513,1724,53.7,3894,95
WEL002101,2022-05-29,3735,15112,48.29,2079,93
WEL001093,2018-09-30,2583,19838,35.36,4958,129
WEL001389,2019-12-13,390,12168,24.88,1316,60
WEL002183,2018-09-07,1895,1995,25.77,4819,142
WEL001040,2022-04-11,1070,714,47.55,2652,78
WEL001819,2019-01-24,1667,8734,7.47,3857,96
WEL001560,2018-05-25,1916,11230,45.9,1308,62
WEL002057,2019-11-13,2926,8857,30.82,3353,70
WEL002986,2020-05-09,474,1009,38.73,3625,60
WEL002338,2020-04-05,2319,2168,40.12,3904,146
WEL000340,2020-06-16,2724,17638,47.85,4726,101
WEL002009,2024-09-10,358,18615,52.48,3141,71
WEL000344,2019-11-30,2140,14962,35.63,4984,167
WEL000226,2019-08-21,3358,9746,20.57,3801,72
WEL002325,2022-11-29,4851,7293,41.98,2635,84
WEL001158,2018-12-08,651,5196,6.77,2288,63
WEL000374,2023-06-09,1096,4455,40.75,2783,57
WEL001306,2020-11-08,4448,12855,36.2,2878,117
WEL001976,2021-10-13,3448,939,42.11,1402,134
WEL002842,2024-07-22,1270,11837,40.84,4698,152
WEL000012,2022-04-22,2782,2436,47.92,1561,160
WEL000685,2020-05-18,2350,4662,40.11,1372,73
WEL002252,2022-05-29,669,16212,58.57,2050,140
WEL001799,2023-07-19,4212,19875,26.9,1018,54
WEL001532,2024-03-19,409,11531,35.66,3958,110
WEL002784,2022-12-05,1789,1627,32.86,4849,71
WEL001211,2018-07-15,2642,15871,31.08,2296,79
WEL001976,2022-07-22,878,10503,24.19,1168,68
WEL002321,2021-01-22,764,12591,17.54,4930,132
WEL002376,2023-12-04,4731,13217,12.29,1517,51
WEL002864,2022-12-14,888,2672,53.25,1983,165
WEL000600,2020-04-18,3426,4140,44.05,3986,103
WEL000646,2020-12-06,1570,16025,21.02,1323,104
WEL002696,2024-05-09,1100,12283,20.84,4016,84
WEL000951,2022-01-13,1747,15191,48.09,4582,64
WEL002067,2022-02-18,1085,11015,45.54,4759,108
WEL000137,2024-12-31,1971,19896,35.42,1403,115
WEL002304,2023-03-05,2608,18904,38.85,2766,68
WEL002066,2024-09-05,2777,1862,15.93,3503,50
WEL000852,2020-12-01,2747,7990,32.3,2519,85
WEL001565,2024-10-26,3088,19550,17.09,3624,92
WEL000797,2019-08-05,1813,4741,53.71,2791,88
WEL001784,2019-12-13,3887,5618,44.39,1522,135
WEL000149,2020-07-03,2033,10380,11.02,4494,151
WEL002813,2024-11-25,4630,7797,9.23,2034,55
WEL001911,2023-10-05,3819,4529,48.96,1413,126
WEL001142,2022-04-03,290,15068,13.27,1524,84
WEL001459,2020-12-29,2500,1368,24.72,2073,155
WEL000875,2021-05-14,3318,6523,49.6,2149,176
WEL002371,2023-02-23,2684,2699,22.22,4071,68
WEL002829,2023-06-01,4856,6027,38.89,4861,126
WEL001961,2021-09-25,1575,6436,33.97,3341,173
WEL001017,2020-09-11,4167,6457,36.83,4023,146
WEL002119,2023-08-22,4683,11226,32.77,2215,79
WEL002029,2021-02-01,3158,10780,45.05,3895,110
WEL000923,2018-10-07,4700,9954,8.87,1287,137
WEL001242,2021-09-21,118,19110,58.55,3465,127
WEL000032,2024-09-09,4579,2735,12.94,4009,134
WEL002967,2024-02-03,2411,16852,41.55,1290,135
WEL001751,2021-11-11,4500,19266,7.34,1770,51
WEL000101,2021-10-08,3695,3321,11.31,1246,56
WEL001353,2018-03-25,427,19900,52.77,2737,94
WEL001746,2020-05-15,2179,14532,43.71,3007,56
WEL000852,2020-11-07,2337,1754,28.53,4640,113
WEL001692,2018-03-20,1939,13157,28.41,1547,172
WEL002172,2024-10-03,2242,14532,59.23,1765,125
WEL001929,2023-06-27,805,19926,42.07,2626,68
WEL001216,2021-09-27,4938,2091,13.74,4043,96
WEL001052,2018-10-18,254,13831,8.95,4578,70
WEL002226,2021-01-30,3788,13485,40.67,1771,97
WEL001789,2021-04-02,2506,7786,51.09,4378,113
WEL002597,2020-10-28,620,6671,16.31,3355,174
WEL002567,2020-07-08,1599,1077,12.09,1775,60
WEL000034,2021-06-17,3893,15995,7.61,2829,174
WEL002300,2022-10-04,4377,1825,18.76,2425,116
WEL002815,2023-10-11,2825,14499,26.91,3278,138
WEL001179,2023-06-08,2825,14541,47.97,3042,134
WEL001113,2021-07-24,2485,14731,14.46,3109,137
WEL001408,2024-06-24,4912,19272,17.67,4915,130
WEL001428,2019-07-25,964,7077,6.35,1056,65
WEL001606,2024-11-11,4993,14650,19.63,4600,144
WEL000986,2019-06-08,3749,4008,24.47,3411,173
WEL000819,2020-11-13,2610,18144,10.75,1819,169
WEL002998,2021-05-24,2188,7660,30.33,1442,74
WEL000355,2023-03-21,3226,15898,15.21,4080,128
WEL001470,2018-04-25,3890,17529,6.55,2923,142
WEL002524,2023-10-11,4943,614,49.48,1507,112
WEL000349,2023-01-15,2679,17042,59.4,4371,74
WEL002239,2023-03-29,4921,18800,52.26,2905,72
WEL001213,2019-11-13,4606,9580,29.51,3142,58
WEL001610,2019-05-10,4355,15068,19.87,1261,76
WEL000332,2020-09-28,1372,17225,35.78,2091,178
WEL001703,2018-04-02,2431,4586,23.19,3547,179
WEL001479,2019-08-16,3472,3775,60.0,3954,85
WEL002008,2024-05-09,2944,12701,44.69,2024,146
WEL000069,2020-12-20,756,4019,6.9,4325,115
WEL000386,2020-07-25,2928,8410,45.51,4547,170
WEL002696,2022-09-26,3893,16095,57.69,3830,171
WEL001217,2020-08-23,1965,8308,10.67,1687,179
WEL000386,2023-05-29,1241,5144,33.98,2469,61
WEL000260,2022-03-11,3000,6653,51.17,2956,156
WEL001334,2018-10-01,2968,10612,45.46,2427,64
WEL001699,2019-03-26,1199,4999,41.54,2297,153
WEL000663,2018-08-10,2366,6178,47.55,4667,91
WEL001003,2022-04-24,3987,15552,56.8,3851,114
WEL001390,2023-11-09,3108,13591,35.23,2381,136
WEL002926,2024-02-27,1037,6240,25.78,4993,138
WEL001599,2021-04-26,3395,6944,21.8,4540,52
WEL000361,2020-01-31,3471,12464,35.58,1454,90
WEL002709,2020-08-26,1149,11023,37.92,1809,139
WEL000596,2020-01-08,4480,8943,10.24,4084,175
WEL001639,2019-10-19,993,18765,5.61,2770,175
WEL002458,2024-11-04,175,14922,27.43,2788,164
WEL001438,2021-09-09,1461,17894,21.58,2213,68
WEL002258,2023-12-03,2799,5582,37.53,2961,52
WEL002593,2024-12-12,4318,14130,27.09,3217,149
WEL002421,2018-04-19,3064,10986,29.98,4732,150
WEL000136,2019-09-02,1411,17983,50.33,2498,144
WEL000378,2021-06-18,2744,9654,25.0,4624,161
WEL001307,2018-11-06,1255,6681,49.71,3300,166
WEL002616,2023-10-20,4392,4697,17.75,4402,68
WEL002302,2020-10-03,4569,6208,48.4,4296,96
WEL001504,2021-05-08,4813,18654,28.84,2457,179
WEL001861,2023-04-17,1092,12933,16.82,2673,137
WEL002399,2024-06-14,2320,6024,26.62,1942,103
WEL002271,2022-02-19,2859,12247,23.57,2414,142
WEL001713,2024-05-23,913,14774,30.48,1854,81
WEL002832,2018-09-17,636,16892,22.2,3975,115
WEL002280,2020-12-18,4540,3327,59.33,1298,145
WEL001197,2020-07-23,2120,11004,30.35,2117,128
WEL001363,2021-06-27,4966,14169,10.05,1204,113
WEL001280,2021-06-29,1176,2682,22.96,4534,86
WEL001930,2018-04-10,370,6511,48.3,2762,156
WEL002752,2022-02-24,1716,1977,42.3,1962,88
WEL002667,2023-10-31,565,14408,40.33,1893,111
WEL001450,2023-11-07,248,15071,13.71,3376,119
WEL001966,2022-12-08,1476,9455,6.25,1705,136
WEL001010,2022-02-14,536,3965,46.49,3592,142
WEL002503,2018-06-09,3874,7586,18.46,1324,101
WEL001575,2018-12-08,317,19979,18.36,3494,129
WEL000215,2024-03-09,252,5381,21.13,3295,55
WEL000644,2019-06-06,1456,16896,45.26,1138,51
WEL002124,2024-01-15,1790,11879,58.22,4109,166
WEL000999,2018-12-28,3155,4139,36.74,4628,98
WEL001085,2020-11-23,135,13787,56.93,1577,101
WEL001678,2022-09-22,4296,1702,37.27,2295,125
WEL000752,2020-03-11,2885,1835,35.79,2487,137
WEL000196,2021-11-09,3163,13940,59.71,3720,120
WEL001558,2024-04-04,4958,8930,16.02,3241,65
WEL002275,2021-09-16,4051,11280,22.55,1338,98
WEL001161,2022-08-11,1931,13500,35.01,3155,168
WEL002505,2023-06-16,430,14209,6.02,1396,118
WEL002674,2023-08-03,3697,9189,51.46,4407,72
WEL000964,2021-02-05,3801,7653,12.54,4007,80
WEL002887,2023-08-19,1694,12001,19.97,1995,126
WEL002547,2022-09-17,3564,9580,12.81,4310,133
WEL002489,2018-04-16,4329,14589,20.58,4284,159
WEL000812,2020-06-27,1813,10983,17.5,3041,126
WEL001385,2018-09-20,319,595,44.62,3236,90
WEL002212,2020-05-20,354,6340,18.87,1797,88
WEL000603,2018-05-26,3811,6069,14.45,1051,66
WEL000324,2023-04-28,4799,17797,29.8,2444,126
WEL001294,2019-04-26,2719,9780,42.12,3394,169
WEL002721,2024-07-22,197,17910,9.8,1983,64
WEL000509,2022-06-13,3487,17913,8.55,3767,53
WEL001750,2021-07-04,2698,19374,32.53,2730,125
WEL001319,2021-12-01,4165,10238,10.23,3418,106
WEL002452,2022-02-08,4674,12603,19.91,2427,175
WEL000671,2022-05-04,4167,17992,53.29,2401,129
WEL002899,2024-01-03,3422,7673,6.08,2158,129
WEL000161,2021-01-03,2137,7844,28.06,2039,80
WEL001586,2018-12-09,1304,12248,36.99,3435,155
WEL000758,2021-09-11,1338,832,55.98,3322,145
WEL001994,2024-03-17,1163,5314,55.77,2491,65
WEL000809,2022-08-31,2128,10761,17.79,1072,88
WEL002191,2024-10-29,3699,17380,59.11,3122,107
WEL002042,2021-09-27,1597,14648,46.3,2059,125
WEL001409,2024-09-02,3241,19181,6.63,1702,165
WEL002634,2018-08-12,4127,10828,20.15,2823,54
WEL001136,2020-07-25,4666,5720,35.11,4670,96
WEL000873,2022-03-05,213,18216,20.26,2697,157
WEL001747,2018-07-02,4090,3173,50.61,2968,134
WEL000768,2019-07-04,1017,3060,43.19,2795,88
WEL002952,2022-09-08,558,1105,56.11,4805,172
WEL001097,2023-12-08,4793,5508,36.01,1607,116
WEL001505,2018-11-26,1157,11415,26.11,1873,105
WEL002372,2022-05-27,1326,8989,12.98,2131,127
WEL001647,2020-04-27,2294,7824,33.81,1152,52
WEL000355,2020-05-23,562,1092,52.9,3586,112
WEL002921,2019-04-26,1118,5741,58.97,2778,113
WEL000706,2018-03-21,1545,5045,56.88,3097,116
WEL000216,2018-04-17,703,13729,16.18,1368,142
WEL001637,2024-02-24,1716,8790,35.15,1560,85
WEL001547,2022-10-23,2024,12946,8.71,3851,117
WEL001422,2024-03-10,3347,7761,43.65,2495,129
WEL002952,2018-06-30,4125,9640,43.2,2984,135
WEL001141,2022-02-26,2875,8051,24.11,4187,118
WEL002360,2022-08-14,3465,7892,33.47,2748,162
WEL002249,2020-11-16,775,14371,41.65,3136,50
WEL002829,2019-08-08,3833,8857,22.1,2242,101
WEL000731,2022-08-13,3431,7048,32.96,1675,128
WEL000855,2020-04-07,1715,16425,10.72,1602,164
WEL000419,2020-07-31,3301,19878,20.98,1586,70
WEL000971,2022-06-27,279,15108,58.84,3938,161
WEL000792,2024-03-15,875,14333,52.59,4897,131
WEL001442,2018-12-24,2719,6474,35.59,2311,70
WEL001840,2019-03-13,4765,19032,17.64,4355,84
WEL000822,2018-08-08,4522,3130,10.48,4173,61
WEL001576,2023-04-13,3255,14309,45.06,2271,132
WEL000808,2018-07-02,3342,9240,55.95,4878,55
WEL000656,2022-05-20,3481,4438,14.88,2516,111
WEL000677,2022-09-19,3808,16502,52.89,4313,54
WEL002717,2019-03-30,3314,10589,26.15,3908,120
WEL001924,2024-03-11,3120,935,42.09,1956,82
WEL002998,2022-06-08,4646,850,48.84,4967,170
WEL001922,2023-02-15,2170,19873,55.77,2193,91
WEL002314,2018-01-11,4463,16260,29.26,2235,72
WEL000144,2021-08-07,2617,4057,53.6,4562,55
WEL001572,2019-12-09,4391,8973,12.33,2027,93
WEL002132,2024-04-09,3612,8141,26.18,3503,175
WEL000623,2021-06-17,2753,9289,12.37,3676,163
WEL002787,2020-06-09,599,17771,7.38,2856,126
WEL001111,2021-04-27,1304,8762,51.96,4376,114
WEL001849,2018-07-20,1918,6539,49.75,1212,175
WEL002444,2018-08-18,1456,19466,7.17,4443,171
WEL000191,2020-09-23,475,5008,7.72,3928,127
WEL002017,2022-07-19,1233,13209,21.74,1607,105
WEL000293,2020-06-07,2530,4336,57.22,4895,158
WEL002388,2018-04-20,4294,3349,25.26,3078,165
WEL000125,2023-09-12,1927,18631,33.69,3667,151
WEL002851,2022-07-07,3923,13773,28.59,1548,81
WEL000581,2020-03-26,1369,6122,17.1,4969,139
WEL000736,2023-06-02,3760,10272,15.55,1855,96
WEL000182,2020-05-31,2675,12959,49.23,1782,154
WEL002908,2021-07-26,4512,15343,46.32,3642,120
WEL002592,2022-04-11,337,9005,44.48,3882,86
WEL001572,2018-02-15,4561,5885,46.05,2762,160
WEL002275,2021-04-15,1976,2286,51.81,3852,129
WEL002314,2019-02-26,3566,13870,50.2,4645,60
WEL002683,2021-01-06,537,8883,56.39,2319,155
WEL000388,2023-01-14,475,18563,28.44,4301,59
WEL001814,2018-10-19,2860,18221,23.24,4336,110
WEL000174,2023-02-10,2161,14263,54.91,3288,76
WEL001950,2023-05-24,4297,6056,27.87,3433,166
WEL001178,2018-03-09,2901,14867,50.47,1195,89
WEL002568,2019-08-05,2851,19578,31.08,1832,128
WEL002153,2024-07-24,439,18330,39.81,1131,58
WEL001851,2023-08-20,2367,8444,50.07,2338,156
WEL001936,2020-03-18,4732,768,6.3,3548,78
WEL001525,2024-11-20,1364,7462,36.22,4970,120
WEL000212,2023-07-20,4035,18306,35.93,3087,58
WEL001693,2021-07-19,1173,15992,41.83,2574,76
WEL002865,2021-02-23,953,5732,36.73,3786,160
WEL002371,2020-08-26,3278,18933,17.37,4695,148
WEL001800,2022-04-13,4726,17177,46.11,2707,80
WEL002158,2018-11-20,2864,13505,23.13,3186,70
WEL001980,2021-02-12,2491,731,35.36,4358,161
WEL001263,2024-04-08,3048,14493,39.9,1086,135
WEL000369,2024-04-08,4468,13154,10.94,2663,59
WEL001741,2020-05-29,2657,10489,46.15,1319,85
WEL002754,2018-06-13,464,6933,42.89,3749,83
WEL002782,2024-02-29,3775,4190,17.55,1617,159
WEL000887,2023-03-11,2828,14598,58.73,3831,178
WEL002607,2024-08-19,2490,16944,25.62,3629,169
WEL001284,2020-08-04,1909,1112,53.45,3285,163
WEL001211,2024-10-17,2963,15506,49.74,2636,166
WEL002669,2020-10-28,2561,10673,17.48,1073,83
WEL001318,2022-05-27,4469,17409,9.75,2303,159
WEL002496,2023-11-15,3380,19875,49.68,1344,93
WEL000472,2024-06-01,1017,15878,15.93,3541,97
WEL000764,2023-03-05,3401,12515,48.19,1581,88
WEL000302,2024-10-04,4374,2312,7.55,3813,171
WEL001938,2021-09-26,679,11430,21.92,4998,130
WEL001371,2019-04-27,4141,1384,7.42,1432,99
WEL001509,2019-10-13,2155,18834,45.99,3869,127
WEL002938,2020-10-17,454,18873,31.17,1044,168
WEL002734,2022-11-12,2048,13976,48.39,1214,90
WEL000855,2024-04-30,4158,15592,47.87,2338,166
WEL002266,2019-03-24,1413,1935,9.78,4509,68
WEL001447,2020-08-19,1174,18216,11.72,1699,94
WEL000260,2024-06-13,3751,18811,31.75,4538,123
WEL001602,2023-10-24,3755,15768,37.68,3504,154
WEL001813,2018-09-23,4477,1782,56.22,2429,179
WEL001525,2019-09-09,181,5551,5.33,4486,86
WEL000557,2018-10-09,180,14741,39.54,4939,135
WEL000835,2018-03-17,4352,15582,8.15,3341,67
WEL000861,2018-01-28,2923,8786,44.91,3668,74
WEL000160,2018-06-13,2791,9446,15.04,4283,90
WEL002513,2024-11-19,1004,14242,31.25,2359,135
WEL002952,2022-07-29,1499,4138,14.57,4000,73
WEL000282,2019-09-09,3355,11196,18.12,4796,66
WEL001801,2023-05-11,2725,18794,14.35,3880,165
WEL000735,2018-11-16,3291,8744,30.05,1461,57
WEL002740,2021-12-14,4100,5365,26.49,1818,80
WEL002292,2019-02-05,4763,15387,57.74,4059,148
WEL002352,2023-03-09,2013,705,18.73,4725,125
WEL002349,2018-11-11,881,14213,39.24,4922,99
WEL001192,2021-03-25,1884,15333,5.78,4695,107
WEL001783,2022-03-08,3212,4881,46.57,1053,116
WEL002415,2024-09-02,4352,13910,43.11,4357,74
WEL000895,2024-10-12,520,10260,57.33,1920,145
WEL002756,2022-02-19,2793,11942,56.24,1421,173
WEL001335,2021-12-31,3798,15791,24.64,1362,151
WEL001180,2021-05-15,2011,10270,29.19,4798,72
WEL001918,2019-08-12,2228,7180,51.2,1050,99
WEL001797,2020-11-19,3287,4957,30.88,4843,56
WEL000007,2024-05-15,1434,13057,40.35,3620,85
WEL002579,2024-08-14,3553,7628,19.86,2130,153
WEL002274,2023-02-18,2556,16821,53.76,4807,128
WEL001311,2021-12-14,3719,1004,19.11,3317,103
WEL001742,2022-08-21,2298,14749,12.08,3916,69
WEL002093,2020-12-20,299,6743,27.05,4662,149
WEL002672,2018-10-07,4567,8594,35.82,4916,75
WEL000726,2023-10-30,3827,19852,7.09,1871,77
WEL002999,2021-04-09,2529,12057,34.35,3594,157
WEL000285,2023-12-22,4901,6422,29.29,2709,90
WEL001417,2021-12-12,799,17084,55.94,2128,158
WEL002989,2019-04-02,4749,5082,9.97,1913,170
WEL001851,2020-07-08,2636,10900,8.0,3557,101
WEL002873,2020-11-11,2640,12427,23.59,2877,63
WEL001573,2020-05-27,3853,11814,20.89,3330,50
WEL002246,2021-03-09,2604,9387,53.16,3379,111
WEL000504,2020-08-08,2455,19133,57.59,1706,106
WEL002609,2020-10-17,2281,5019,55.3,2488,68
WEL000584,2018-04-21,2056,17474,37.1,2632,72
WEL000263,2021-07-02,3111,6751,7.76,1211,162
WEL000604,2019-09-13,4722,11183,22.74,4584,102
WEL000028,2021-11-24,1571,8800,35.02,1402,106
WEL001575,2021-02-15,1030,9754,14.16,3479,177
WEL001793,2024-02-19,525,10175,32.43,3887,162
WEL002806,2019-11-28,1445,8644,16.6,3544,51
WEL002569,2018-08-16,1070,18388,29.95,1434,64
WEL000046,2019-01-13,3116,14421,35.71,4982,80
WEL002844,2020-11-26,2218,19309,54.78,4339,148
WEL001425,2018-07-06,4566,2532,31.41,3349,102
WEL001525,2019-02-02,1181,16273,50.01,4808,158
WEL002067,2023-06-20,1988,915,34.2,4210,142
WEL001607,2018-06-24,3704,19728,11.78,2036,63
WEL002548,2020-10-16,2955,17710,54.32,4920,125
WEL000720,2022-03-27,3196,2666,13.17,3238,113
WEL000663,2019-10-02,1758,16425,22.62,1202,73
WEL000680,2022-01-30,1595,4897,19.01,4701,177
WEL002120,2023-10-30,4923,11300,45.61,3126,81
WEL002923,2022-11-23,3216,13127,43.62,4108,130
WEL001521,2021-10-04,3924,7294,32.33,3022,125
WEL000579,2021-09-11,1894,602,19.86,3436,133
WEL001707,2023-04-08,2653,9325,37.1,4397,175
WEL001014,2021-03-19,2092,5270,29.66,1570,64
WEL002454,2018-10-09,1193,13124,10.85,4961,87
WEL000842,2023-09-18,1193,8944,42.04,1302,129
WEL002912,2021-07-30,4122,10153,32.96,4235,70
WEL000836,2018-01-05,1146,11772,33.17,4841,152
WEL001620,2021-10-01,4577,6648,37.97,1192,79
WEL002749,2024-11-16,2361,13663,13.22,2138,94
WEL000067,2019-04-24,3533,6274,14.93,3307,120
WEL000629,2019-09-21,214,3410,17.23,3162,152
WEL002253,2023-09-12,732,16608,39.03,3785,173
WEL001353,2024-12-29,1941,2116,28.61,3887,153
WEL002648,2023-07-27,4392,2391,47.7,1329,126
WEL002901,2023-09-22,1448,14067,33.35,1633,53
WEL001130,2022-12-13,3704,15660,12.09,3317,128
WEL001701,2020-05-06,3291,10742,34.96,2219,129
WEL001433,2020-08-25,2420,7514,46.85,1830,114
WEL002193,2022-09-21,4951,7996,13.56,3104,81
WEL001963,2018-12-14,4991,10403,16.71,1299,152
WEL000176,2021-07-01,3440,11956,42.7,4178,169
WEL000258,2022-06-24,2004,4282,6.39,3720,71
WEL000513,2023-07-18,3032,5108,50.0,2893,126
WEL000818,2020-03-18,2802,4595,26.64,1245,53
WEL001728,2022-02-21,3807,5417,7.56,3284,57
WEL000263,2020-04-22,2727,12921,9.76,3784,156
WEL001189,2024-04-23,2473,9334,55.24,1061,132
WEL001102,2024-07-26,3563,11161,12.94,1815,128
WEL002816,2019-04-18,2159,10647,29.17,3166,153
WEL002667,2022-04-18,293,12373,37.18,2479,177
WEL000902,2019-11-22,1836,8094,35.19,3723,172
WEL000404,2021-10-31,1246,12286,23.18,1172,129
WEL000281,2023-10-10,798,15004,56.37,1307,177
WEL001982,2018-01-20,2909,11135,23.91,3745,123
WEL000928,2020-07-06,3752,13777,37.28,4475,122
WEL000425,2019-07-27,3244,13503,25.68,3256,52
WEL002733,2023-10-14,2586,16998,18.83,2740,62
WEL001385,2018-12-31,3614,3387,23.38,3763,53
WEL002754,2018-03-07,1775,13044,19.39,2491,170
WEL000164,2023-11-30,4229,6211,39.17,1982,155
WEL000663,2024-07-21,3505,14427,35.8,1454,95
WEL000060,2019-01-01,415,5088,38.51,2005,125
WEL002748,2024-08-08,4806,17920,46.28,2857,145
WEL001596,2024-02-24,3965,2034,27.88,1707,159
WEL001142,2019-08-10,4703,4095,11.81,1130,110
WEL002947,2020-09-14,107,11078,14.08,1606,166
WEL000614,2019-08-05,1655,3439,6.79,3082,150
WEL001285,2023-07-30,3659,10126,40.27,4351,124
WEL001963,2018-10-12,969,7008,31.45,1120,112
WEL000753,2023-05-23,4085,17423,29.3,3176,116
WEL002417,2021-04-08,1231,5534,55.26,3000,78
WEL002204,2024-10-19,2964,8911,6.31,3102,138
WEL001534,2021-12-23,4789,8354,40.38,3634,175
WEL002456,2021-08-08,473,6719,5.72,4168,91
WEL001734,2021-09-08,2124,7100,31.12,4614,96
WEL001129,2020-12-16,2812,11671,51.14,4907,93
WEL001558,2018-06-27,1117,17573,12.36,2498,74
WEL000582,2018-12-21,1025,17927,31.25,1707,142
WEL001775,2021-12-09,2992,13302,36.8,1405,103
WEL000698,2020-02-24,3106,18708,27.44,4754,161
WEL002433,2021-04-10,2376,14131,45.57,1399,51
WEL000021,2020-10-03,2695,7760,33.09,1360,63
WEL001581,2018-10-08,3890,7498,34.22,2555,128
WEL002715,2018-09-09,979,8026,14.45,2244,62
WEL002129,2020-11-20,278,14001,50.07,2080,112
WEL002292,2022-02-09,1650,19169,39.13,2385,51
WEL002882,2018-01-05,4570,10107,7.09,1694,124
WEL000730,2020-08-17,1053,16607,38.62,1700,165
WEL002719,2018-09-14,2903,17807,27.18,1133,137
WEL000553,2020-10-28,2979,2536,41.58,3688,140
WEL002038,2019-03-25,175,13162,16.19,3599,72
WEL002050,2020-06-23,1119,14669,25.82,2601,141
WEL001283,2021-05-28,4803,12660,39.72,4487,129
WEL002177,2024-08-30,1383,19908,17.98,2395,138
WEL001082,2024-10-08,886,10893,19.26,1555,63
WEL001026,2018-01-10,3355,16034,48.87,4554,157
WEL002212,2024-09-15,3905,8477,10.35,2738,62
WEL000288,2023-04-15,4277,5425,40.26,4739,170
WEL000308,2024-12-24,2191,12802,44.58,2764,103
WEL001705,2021-10-08,685,2950,56.79,4645,126
WEL000534,2022-04-22,151,15642,37.74,4787,73
WEL000024,2024-08-02,3151,14247,28.77,2325,83
WEL000953,2018-11-28,3495,1195,12.82,1100,144
WEL001661,2024-07-25,4395,710,48.95,4013,118
WEL000389,2022-01-01,3854,15089,31.64,4244,72
WEL002711,2024-10-12,2059,8700,25.7,3667,126
WEL000295,2022-01-20,822,6420,19.08,1935,65
WEL002872,2024-09-23,126,13614,57.34,1911,113
WEL002322,2021-09-02,1695,12573,41.53,2338,71
WEL002040,2018-03-30,3585,9144,50.91,1755,77
WEL000219,2022-07-31,636,16517,8.14,2097,108
WEL001238,2022-01-13,3967,14126,9.83,4319,85
WEL002262,2023-01-11,1329,4326,8.85,2753,161
WEL002930,2019-08-26,455,1238,57.93,3007,167
WEL001043,2023-05-31,627,15544,54.74,2019,146
WEL002112,2020-06-11,1813,10921,35.7,4504,58
WEL002088,2020-08-04,429,4456,7.39,1607,136
WEL002433,2020-08-16,434,8011,17.27,4922,175
WEL001075,2020-07-10,4001,5683,10.36,1860,176
WEL002248,2020-01-13,3851,4195,35.43,2038,107
WEL000851,2021-01-18,2482,5994,7.77,1914,116
WEL000170,2018-12-12,2713,8597,58.48,3561,72
WEL001094,2018-07-13,2182,2043,24.32,3236,125
WEL002626,2020-05-29,4641,5373,39.44,4742,172
WEL001242,2024-12-22,2674,18243,44.32,4458,140
WEL000058,2023-12-25,4372,1186,43.57,4245,111
WEL002702,2020-01-26,629,11496,5.11,1732,179
WEL001390,2018-11-09,2527,1546,51.06,1978,97
WEL000560,2018-08-08,4844,1247,50.45,1989,80
WEL000859,2023-04-21,2824,11125,47.08,3070,68
WEL002688,2023-01-26,3168,6843,42.0,3518,60
WEL001956,2021-07-14,4399,14140,35.07,4354,177
WEL000537,2023-07-22,593,9713,51.83,4673,146
WEL002585,2022-12-29,1995,10944,23.61,4478,113
WEL000588,2018-03-10,4769,10868,24.25,3065,134
WEL002680,2024-08-31,3637,14134,8.28,2148,112
WEL001151,2019-08-16,4623,19239,32.41,1620,162
WEL001686,2019-02-24,2666,18576,46.89,3374,167
WEL002677,2018-06-28,409,19566,37.0,4892,104
